Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Area µm^2	Perimeter µm
24.  AN83_coor_733_737.tif	c9cc73e3-3da3-4a85-bb67-e9a70516e8e3	Annotation	Root		Root object (Image)	Geometry	4471.2	8034.6	NaN	NaN	NaN	6042	69138517.8	48442.9
24.  AN83_coor_733_737.tif	45457e2f-2193-4a01-9e85-f89b6080ab56	Annotation	Root		Root object (Image)	Geometry	4471.2	8034.6	NaN	NaN	NaN	6042	69138517.8	48442.9
24.  AN83_coor_733_737.tif	ff830a4a-feee-4239-aca0-7c900b1e42ab	Annotation	root	Left: root	Root	Geometry	2819	8125	997	0	NaN	3574	35285147	33865.1
24.  AN83_coor_733_737.tif	fe838463-4f10-48ae-a06b-aea9b96e5afc	Annotation	grey	Left: grey	root	Geometry	2804.8	8084.1	8	0	997	2928	31625836.2	93181.3
24.  AN83_coor_733_737.tif	7304232f-61b8-4938-bdfc-399aa7862355	Annotation	CB	Left: CB	grey	Geometry	1911.3	11790.3	512	0	8	30	2282350.2	12913.1
24.  AN83_coor_733_737.tif	befb9408-1fce-4419-9ae2-2aced266bcce	Annotation	CBX	Left: CBX	CB	Geometry	1870.2	11782.7	528	0	512	25	2155547.9	11730.4
24.  AN83_coor_733_737.tif	bce5a6c2-f2ee-4612-bcf6-9eba3176f556	Annotation	HEM	Left: HEM	CBX	Geometry	1870.2	11782.7	1073	0	528	25	2155547.9	11730.4
24.  AN83_coor_733_737.tif	204c1f66-1257-4bb8-826e-6521ac56ccc4	Annotation	PRM	Left: PRM	HEM	Polygon	2194.4	12595.3	1025	0	1073	15	297171.2	2355.2
24.  AN83_coor_733_737.tif	25b793c4-6577-4d25-9d09-93c943c13de9	Annotation	COPY	Left: COPY	HEM	Polygon	2828.2	12702.4	1033	0	1073	0	34130.1	765.48
24.  AN83_coor_733_737.tif	427d9723-6336-44ff-96a7-cd6018febc7e	Annotation	PFL	Left: PFL	HEM	Geometry	1684.7	11824.6	1041	0	1073	5	1303077.2	8922.9
24.  AN83_coor_733_737.tif	e62a7167-a3a6-4e34-a395-a95727e777cf	Annotation	FL	Left: FL	HEM	Polygon	2087	11155.1	1049	0	1073	5	521169.2	3412.9
24.  AN83_coor_733_737.tif	c1a06ee3-9422-4fa5-af68-f65445359f04	Annotation	CH	Left: CH	grey	Geometry	2429.7	6494	567	0	8	2304	18911153.6	47509.7
24.  AN83_coor_733_737.tif	09c6bb29-109a-4b80-ab51-76bc27dae21f	Annotation	CNU	Left: CNU	CH	Geometry	2854.3	6615.3	623	0	567	875	5764470.9	15710.6
24.  AN83_coor_733_737.tif	a4d6edf9-8302-44f2-9dbc-a82c4b9c35af	Annotation	PAL	Left: PAL	CNU	Geometry	3120.9	7096.8	803	0	623	184	1081005.8	10334.3
24.  AN83_coor_733_737.tif	6cbac11f-7ae3-4fbb-8662-573e4c135649	Annotation	PALc	Left: PALc	PAL	Polygon	3699.9	6676.2	809	0	803	26	294465.5	2130.4
24.  AN83_coor_733_737.tif	c23dd8d0-5c83-4c58-91bb-6e424c1b251f	Annotation	BST	Left: BST	PALc	Polygon	3699.9	6676.2	351	0	809	26	294465.5	2130.4
24.  AN83_coor_733_737.tif	86ad608e-3376-4566-b6a7-a1a94377cbd4	Annotation	PALd	Left: PALd	PAL	Geometry	2599	7452.6	818	0	803	131	576622.3	4932.5
24.  AN83_coor_733_737.tif	3dbfc9e5-e133-49cc-812b-281576ee0f7e	Annotation	GPi	Left: GPi	PALd	Polygon	2434.3	7822.9	1031	0	818	13	13695.7	575.89
24.  AN83_coor_733_737.tif	c79a6296-d7e7-4438-b274-157395fb7132	Annotation	GPe	Left: GPe	PALd	Geometry	2603	7443.6	1022	0	818	118	562945.5	4501.2
24.  AN83_coor_733_737.tif	17430e17-87c4-4497-9e35-6cbeac4f8c5c	Annotation	PALm	Left: PALm	PAL	Polygon	4409	6112.8	826	0	803	6	102605.6	1790.7
24.  AN83_coor_733_737.tif	9461ee53-6aad-4745-ba1a-43511dfd5e9a	Annotation	MSC	Left: MSC	PALm	Polygon	4409	6112.8	904	0	826	6	102605.6	1790.7
24.  AN83_coor_733_737.tif	0c3fbcd5-1c4c-4514-9ed8-0b9742aeaf0b	Annotation	MS	Left: MS	MSC	Polygon	4409	6112.8	564	0	904	6	102605.6	1790.7
24.  AN83_coor_733_737.tif	6e46ee07-bdb4-40d0-931d-3a5c42b36d85	Annotation	STR	Left: STR	CNU	Geometry	2792.7	6504.2	477	0	623	691	4683465.2	13680.4
24.  AN83_coor_733_737.tif	5028b053-790d-41c1-bff9-482b02cb5773	Annotation	LSX	Left: LSX	STR	Geometry	4070.5	5904.4	275	0	477	160	619593.8	3394.8
24.  AN83_coor_733_737.tif	abaf97f5-6af1-414d-b35c-04c9831d42ea	Annotation	LS	Left: LS	LSX	Polygon	4070.2	5903.3	242	0	275	160	618547.5	3140.5
24.  AN83_coor_733_737.tif	81ebc63e-8999-403f-91bf-dc92c4f42126	Annotation	LSr	Left: LSr	LS	Polygon	4197.1	5647.8	258	0	242	49	235756.3	2326.7
24.  AN83_coor_733_737.tif	f47abb57-ea0a-4521-8095-019596e4f977	Annotation	LSv	Left: LSv	LS	Polygon	3992	6060.6	266	0	242	111	382791.2	2623.2
24.  AN83_coor_733_737.tif	543083fe-c969-4809-883b-e91795ca8e66	Annotation	SF	Left: SF	LSX	Geometry	4267.3	6549.8	310	0	275	0	1046.3	254.32
24.  AN83_coor_733_737.tif	eb04896d-2816-48d7-850a-23848c9d5605	Annotation	STRd	Left: STRd	STR	Polygon	2492.4	6660.6	485	0	477	502	3730009.5	9395.5
24.  AN83_coor_733_737.tif	d46f366d-10cc-46db-bb50-0db19d53ba95	Annotation	CP	Left: CP	STRd	Polygon	2492.4	6660.6	672	0	485	502	3730009.5	9395.5
24.  AN83_coor_733_737.tif	e057f57f-5174-4ad7-8a93-d45102ebc5fc	Annotation	STRv	Left: STRv	STR	Polygon	3709.9	5166.7	493	0	477	0	82818.2	1237.8
24.  AN83_coor_733_737.tif	4db6e4d7-b435-4c58-ae0d-3cc5fe03b60e	Annotation	ACB	Left: ACB	STRv	Polygon	3709.9	5166.7	56	0	493	0	82818.2	1237.8
24.  AN83_coor_733_737.tif	69a17c74-a872-46fc-853e-c8df45081aff	Annotation	CTX	Left: CTX	CH	Geometry	2243.5	6440.8	688	0	567	1429	13146682.7	36620.9
24.  AN83_coor_733_737.tif	a3bab08d-9930-4dc7-a668-66264ed59daa	Annotation	CTXpl	Left: CTXpl	CTX	Geometry	2249.5	6432.4	695	0	688	1385	12891212.5	37010.3
24.  AN83_coor_733_737.tif	2b967437-21c8-4728-8999-fa96f287b6c3	Annotation	HPF	Left: HPF	CTXpl	Polygon	1454.6	9821.8	1089	0	695	238	3507397.9	9766.7
24.  AN83_coor_733_737.tif	0ae6f2d0-028c-4952-aeb6-04c14f8af2fc	Annotation	HIP	Left: HIP	HPF	Polygon	1886.6	9428.1	1080	0	1089	130	1544060.7	4881.4
24.  AN83_coor_733_737.tif	caabf87f-25df-4e2d-9470-d9913789006c	Annotation	DG	Left: DG	HIP	Polygon	2186.8	9796.3	726	0	1080	34	344383.8	2637.8
24.  AN83_coor_733_737.tif	d0b4a33c-d673-42cd-a14c-61067b0c3b45	Annotation	DG-sg	Left: DG-sg	DG	Polygon	2243.8	9794.4	632	0	726	5	69502.9	1985.3
24.  AN83_coor_733_737.tif	42180cb8-e93b-4f79-be31-d104271e2c20	Annotation	DG-mo	Left: DG-mo	DG	Polygon	2144.7	9805.3	10703	0	726	23	215942.7	3148.2
24.  AN83_coor_733_737.tif	ac4ce110-d1be-40ed-9e76-f8820b375f7d	Annotation	DG-po	Left: DG-po	DG	Polygon	2273.6	9765.5	10704	0	726	6	58938.1	1168
24.  AN83_coor_733_737.tif	c1b70fce-a757-4909-a058-f732c94c4f91	Annotation	CA	Left: CA	HIP	Polygon	1800.5	9322.4	375	0	1080	96	1199676.9	4926.3
24.  AN83_coor_733_737.tif	6f3be73e-1cc1-4a11-a3a2-5cad4ff95942	Annotation	CA1	Left: CA1	CA	Polygon	1460.6	9449.9	382	0	375	53	581603.4	3024
24.  AN83_coor_733_737.tif	e2a6238d-6097-4bf7-963a-fd48be70a6e2	Annotation	CA2	Left: CA2	CA	Geometry	1648.7	9064.3	423	0	375	3	30052	1301.5
24.  AN83_coor_733_737.tif	eb835b40-e30c-400d-8a6b-3efd55969659	Annotation	CA3	Left: CA3	CA	Polygon	2144.4	9209.6	463	0	375	40	588021.4	3258.4
24.  AN83_coor_733_737.tif	2dc79205-a126-432c-b770-1a54f4d2248f	Annotation	RHP	Left: RHP	HPF	Polygon	1113.8	10131.5	822	0	1089	108	1961040.8	7577.4
24.  AN83_coor_733_737.tif	f7fdce55-aec9-498b-87d1-479eebd3ff09	Annotation	ProS	Left: ProS	RHP	Polygon	1500.4	9926.9	484682470	0	822	5	106259.2	1765.5
24.  AN83_coor_733_737.tif	9f798068-831b-43a0-888a-2c8eb33e2345	Annotation	PRE	Left: PRE	RHP	Geometry	2081.4	10124	1084	0	822	5	67094.7	1203.9
24.  AN83_coor_733_737.tif	59c63423-8a73-4d8e-8ab9-86efcb4fb760	Annotation	PAR	Left: PAR	RHP	Polygon	2087.3	10301.1	843	0	822	3	76891.4	1232.6
24.  AN83_coor_733_737.tif	cbac7ca8-0930-4ef8-9e8e-63d16f6902c7	Annotation	ENT	Left: ENT	RHP	Polygon	946.03	10139.4	909	0	822	85	1547490.8	5982.5
24.  AN83_coor_733_737.tif	b35f55f7-74b4-4577-b9a9-ff4b4e2d1fdd	Annotation	ENTl	Left: ENTl	ENT	Polygon	727.24	9942.3	918	0	909	59	1059047.9	4556.1
24.  AN83_coor_733_737.tif	b4e7a86a-06c5-423f-986a-4d3f23103970	Annotation	ENTl2	Left: ENTl2	ENTl	Polygon	530.46	9995	20	0	918	17	234732.1	3068.1
24.  AN83_coor_733_737.tif	75bbce45-86df-4609-b3c2-2435ad294e2a	Annotation	ENTl6a	Left: ENTl6a	ENTl	Polygon	1040.2	9834.6	28	0	918	19	217570.2	3166.9
24.  AN83_coor_733_737.tif	46d0ef23-9fa5-484e-b591-2d216d22f52a	Annotation	ENTl3	Left: ENTl3	ENTl	Polygon	692.81	9946.6	52	0	918	5	210633.4	3039
24.  AN83_coor_733_737.tif	f2b4c8dd-87e8-4830-a69f-1c7cab3ee398	Annotation	ENTl1	Left: ENTl1	ENTl	Polygon	403.61	10047.9	1121	0	918	3	151598.2	3122
24.  AN83_coor_733_737.tif	6b8d53bc-5b82-4e37-a796-7e3ce74b6683	Annotation	ENTl5	Left: ENTl5	ENTl	Polygon	867.94	9918.6	139	0	918	15	244514	3063.5
24.  AN83_coor_733_737.tif	22ef79f5-ae28-47b4-81f2-a98b1620345b	Annotation	ENTm	Left: ENTm	ENT	Polygon	1420.4	10566.8	926	0	909	26	488442.9	3155.9
24.  AN83_coor_733_737.tif	249c589f-3d45-462c-a8d4-0e7f08ca24d8	Annotation	ENTm1	Left: ENTm1	ENTm	Polygon	1405.4	10712.7	526	0	926	1	124951.4	3063.4
24.  AN83_coor_733_737.tif	3b438d60-5434-44c7-bd39-de1a3dffcee6	Annotation	ENTm2	Left: ENTm2	ENTm	Polygon	1362.9	10643.6	543	0	926	5	120751.2	2647.1
24.  AN83_coor_733_737.tif	2454a7fd-8639-471d-9530-dc9e4617811b	Annotation	ENTm3	Left: ENTm3	ENTm	Polygon	1413.4	10544.4	664	0	926	4	95787.7	2260.6
24.  AN83_coor_733_737.tif	87614db0-afae-4848-b4bf-b70af0c5c7be	Annotation	ENTm5	Left: ENTm5	ENTm	Polygon	1474.9	10436.5	727	0	926	15	91468.4	1915.1
24.  AN83_coor_733_737.tif	ae13cadf-f91a-4408-b7c2-44f1e0747aa8	Annotation	ENTm6	Left: ENTm6	ENTm	Polygon	1501.7	10324.5	743	0	926	1	55484.1	1201.2
24.  AN83_coor_733_737.tif	4bb31289-f2d7-4d6f-8580-df48170cc91d	Annotation	SUB	Left: SUB	RHP	Polygon	1596.7	10113	502	0	822	10	163304.8	1824.9
24.  AN83_coor_733_737.tif	ea8d9a73-ab51-428e-aa3c-d30a70b9c6c6	Annotation	OLF	Left: OLF	CTXpl	Geometry	3713	3609.3	698	0	695	712	4619861.9	16803
24.  AN83_coor_733_737.tif	05afed86-01b3-4328-a962-1784767d5208	Annotation	TT	Left: TT	OLF	Geometry	4249.5	4845	589	0	698	66	258134.8	2799.2
24.  AN83_coor_733_737.tif	cae201f2-4286-41ad-90aa-d59a871029c8	Annotation	TTd	Left: TTd	TT	Geometry	4249.5	4845	597	0	589	66	258134.8	2799.2
24.  AN83_coor_733_737.tif	a2826cf4-3b2d-4b7a-8286-a1155a6ee515	Annotation	AON	Left: AON	OLF	Geometry	3517	4211.2	159	0	698	165	1039600.2	5409.5
24.  AN83_coor_733_737.tif	8d5f6815-85f3-4492-b6ef-a19ce810ef06	Annotation	DP	Left: DP	OLF	Polygon	4178.9	4780.2	814	0	698	21	129951.9	1627.1
24.  AN83_coor_733_737.tif	7467928b-d605-44db-93e4-1c6e89cea4d3	Annotation	PIR	Left: PIR	OLF	Polygon	3075.7	4739.7	961	0	698	3	162611.5	1516.4
24.  AN83_coor_733_737.tif	3fe0a6ff-05ec-40f2-a5c5-445cf8d2961a	Annotation	MOB	Left: MOB	OLF	Polygon	3811.5	3062.3	507	0	698	407	2142969.4	6477.8
24.  AN83_coor_733_737.tif	98f55333-73be-4981-9106-9d22fb8283f7	Annotation	Isocortex	Left: Isocortex	CTXpl	Geometry	1415.5	6674.7	315	0	695	435	4763952.6	14794.6
24.  AN83_coor_733_737.tif	09586d66-9c1a-4447-8283-ba5ce1eb4177	Annotation	GU	Left: GU	Isocortex	Geometry	1361.4	6284.3	1057	0	315	25	831776.1	4608.7
24.  AN83_coor_733_737.tif	67c60ae2-222a-495f-90a4-33cd63e777c0	Annotation	GU1	Left: GU1	GU	Geometry	1146	5895.3	36	0	1057	0	85561.4	2351.9
24.  AN83_coor_733_737.tif	77493d20-a74c-4d0c-8a40-67060f92641b	Annotation	GU6a	Left: GU6a	GU	Geometry	1542.7	6561.9	638	0	1057	12	230974.9	2484.7
24.  AN83_coor_733_737.tif	4bdd8f68-4ea5-4d2d-a2fb-ef18b7318ab4	Annotation	GU4	Left: GU4	GU	Geometry	1251.1	6221.9	148	0	1057	0	70120.8	2312
24.  AN83_coor_733_737.tif	91b1348e-210e-4a85-ab17-b2720e88808a	Annotation	GU6b	Left: GU6b	GU	Geometry	1644.3	6663.1	662	0	1057	4	19353.3	1915
24.  AN83_coor_733_737.tif	b04b3953-0c2c-4cea-b36a-e76522a34a49	Annotation	GU2/3	Left: GU2/3	GU	Geometry	1214.5	6033.5	180	0	1057	1	173127.9	2794.3
24.  AN83_coor_733_737.tif	3833c9c3-c222-48dc-a1b7-4e2544d162b8	Annotation	GU5	Left: GU5	GU	Geometry	1378.5	6322.8	187	0	1057	8	252638.3	2734.2
24.  AN83_coor_733_737.tif	b3ff2c68-edd6-4e3a-8900-a39f1e08acbd	Annotation	AI	Left: AI	Isocortex	Geometry	2149.4	5167.1	95	0	315	136	1582105.7	7950
24.  AN83_coor_733_737.tif	8f3709b5-a729-427c-92ce-ac34020b34ee	Annotation	AId	Left: AId	AI	Geometry	1925	5331.7	104	0	95	88	1042011.4	5926.9
24.  AN83_coor_733_737.tif	ef1013a2-5231-4f89-ba25-df0cf9a4f3d0	Annotation	AId5	Left: AId5	AId	Polygon	1974.4	5364.2	1101	0	104	54	450738.8	3386.7
24.  AN83_coor_733_737.tif	810052e6-7a9d-4c92-be53-17d778440a5b	Annotation	AId6a	Left: AId6a	AId	Geometry	1981.4	5836.3	783	0	104	22	194238.7	3423.2
24.  AN83_coor_733_737.tif	351ae5ed-93ed-468c-9b91-3d7878da89be	Annotation	AId6b	Left: AId6b	AId	Geometry	2018.2	6065.2	831	0	104	1	12194.1	1201
24.  AN83_coor_733_737.tif	af8105d2-5b87-4778-a4be-90bd342c9c00	Annotation	AId2/3	Left: AId2/3	AId	Geometry	1828.7	5086.5	328	0	104	9	266871.5	3328.5
24.  AN83_coor_733_737.tif	66bd6abd-8642-492d-bfbf-9130578a735e	Annotation	AId1	Left: AId1	AId	Geometry	1851.8	4855.4	996	0	104	2	117968.4	3108.5
24.  AN83_coor_733_737.tif	044f199b-e6d6-4201-a708-51860df1bf07	Annotation	AIv	Left: AIv	AI	Geometry	2582.4	4849.7	119	0	95	48	540094.3	4306.7
24.  AN83_coor_733_737.tif	d1e24b9c-54d0-4e59-bc08-ce415cd5fed7	Annotation	AIv6a	Left: AIv6a	AIv	Geometry	2688.3	5340.5	675	0	119	2	26261.2	2083.4
24.  AN83_coor_733_737.tif	2ac59a1a-d89b-42ee-90cf-d34896032b1f	Annotation	AIv2/3	Left: AIv2/3	AIv	Geometry	2596.5	4652.2	694	0	119	14	141057	2148.6
24.  AN83_coor_733_737.tif	222bfbe3-0455-4a0c-9bba-dd4855565167	Annotation	AIv1	Left: AIv1	AIv	Geometry	2624.2	4393.9	704	0	119	3	83422.6	1994.6
24.  AN83_coor_733_737.tif	3754d1f4-218d-4450-9dbe-39f81037ef40	Annotation	AIv5	Left: AIv5	AIv	Geometry	2553.9	5032.9	800	0	119	29	289353.5	2366.5
24.  AN83_coor_733_737.tif	a7c8a9af-b67b-4626-98c7-3bf7f9f147bc	Annotation	VISC	Left: VISC	Isocortex	Geometry	945.65	7445.1	677	0	315	106	1365142.9	5448.7
24.  AN83_coor_733_737.tif	7b695b9c-a98d-4066-a483-d8dc7774f6fe	Annotation	VISC5	Left: VISC5	VISC	Polygon	1002.2	7494.5	1058	0	677	38	409136.6	3499.5
24.  AN83_coor_733_737.tif	5c41a0f3-3af9-4d52-a744-b85d25beb45f	Annotation	VISC2/3	Left: VISC2/3	VISC	Geometry	731.2	7349	1106	0	677	20	317740.9	3970
24.  AN83_coor_733_737.tif	aa9a9cac-5a5b-4e95-ab7e-2f151bb2d9c1	Annotation	VISC6b	Left: VISC6b	VISC	Geometry	1387.3	7667	849	0	677	2	33091.4	2547.2
24.  AN83_coor_733_737.tif	4e859e56-9b66-4ca2-8be1-4274f2d6a18d	Annotation	VISC6a	Left: VISC6a	VISC	Geometry	1251.5	7625	857	0	677	45	325274.9	3103.5
24.  AN83_coor_733_737.tif	fa4b161e-52fc-44ae-9330-67dafb44b271	Annotation	VISC1	Left: VISC1	VISC	Polygon	606.04	7260.6	897	0	677	0	184511.4	3885.2
24.  AN83_coor_733_737.tif	e7156a21-4e46-4985-bb74-6beb87a971eb	Annotation	VISC4	Left: VISC4	VISC	Geometry	883.81	7224.7	1010	0	677	1	95390.2	3259.3
24.  AN83_coor_733_737.tif	138b1a0b-cb68-42b2-b77e-8e9b4d2b061b	Annotation	ORB	Left: ORB	Isocortex	Geometry	2911.9	4857.7	714	0	315	0	90147.1	2556.5
24.  AN83_coor_733_737.tif	80762cfb-ea71-45a7-b3f5-850f8a31e47c	Annotation	ORBl	Left: ORBl	ORB	Geometry	2911.9	4857.7	723	0	714	0	90147.1	2556.5
24.  AN83_coor_733_737.tif	e417342d-2a0e-41d8-88ad-2a8885e371e5	Annotation	ORBl5	Left: ORBl5	ORBl	Geometry	2998	5082.5	630	0	723	0	35334.7	921.96
24.  AN83_coor_733_737.tif	801a1aad-4a0e-44bc-89a5-3dca054b5f21	Annotation	ORBl2/3	Left: ORBl2/3	ORBl	Geometry	2952.1	4951.7	412	0	723	0	22666.7	923.46
24.  AN83_coor_733_737.tif	1be6ff8d-8328-4482-b679-c2ba8a82414e	Annotation	ORBl6a	Left: ORBl6a	ORBl	Geometry	2997.6	5208.4	440	0	723	0	2289.2	296.64
24.  AN83_coor_733_737.tif	f360c03a-b297-491e-aec1-32200c388f7e	Annotation	ORBl1	Left: ORBl1	ORBl	Geometry	2773.9	4494.3	448	0	723	0	29856.1	1196.5
24.  AN83_coor_733_737.tif	a2d52cad-64f8-4868-b7dd-53049fe40d99	Annotation	ECT	Left: ECT	Isocortex	Geometry	792.74	8563.8	895	0	315	151	659349.4	3550.1
24.  AN83_coor_733_737.tif	8f6ffb4e-cf94-4270-a127-b689447a64d2	Annotation	ECT6b	Left: ECT6b	ECT	Polygon	1171.2	8701.8	1045	0	895	3	19367.9	1656.5
24.  AN83_coor_733_737.tif	d2a4af39-a149-40fa-93d1-259d66cf733c	Annotation	ECT1	Left: ECT1	ECT	Geometry	441.5	8504.8	836	0	895	0	94640.8	1845.5
24.  AN83_coor_733_737.tif	4a467c45-6d53-4a44-92de-401fbec5553a	Annotation	ECT2/3	Left: ECT2/3	ECT	Geometry	614.58	8508.9	427	0	895	76	175037	2119.1
24.  AN83_coor_733_737.tif	f23ada70-fd2d-4b74-9b91-c175ec5daa21	Annotation	ECT6a	Left: ECT6a	ECT	Geometry	1078.3	8642.1	977	0	895	39	147661.3	2089.4
24.  AN83_coor_733_737.tif	392908b5-09bc-403b-bfb3-f23e746406b6	Annotation	ECT5	Left: ECT5	ECT	Geometry	859.84	8568.1	988	0	895	34	222640.6	2252.2
24.  AN83_coor_733_737.tif	6ef299a3-3ac5-4ce6-90c5-ece92c6a9af9	Annotation	PERI	Left: PERI	Isocortex	Geometry	570.6	9122.1	922	0	315	17	235431.4	2343.1
24.  AN83_coor_733_737.tif	10ed10d3-5732-4b99-90c6-62e85d3b0de1	Annotation	PERI1	Left: PERI1	PERI	Polygon	372.49	9127.8	540	0	922	1	69729.3	1334.7
24.  AN83_coor_733_737.tif	191826ff-b4f1-44c1-b5d1-251d97447b1d	Annotation	PERI5	Left: PERI5	PERI	Geometry	805.19	9105.1	692	0	922	2	47420.1	1029.3
24.  AN83_coor_733_737.tif	a1739ef7-6485-40a9-baac-24059004f5d7	Annotation	PERI6a	Left: PERI6a	PERI	Geometry	947.88	9102.7	335	0	922	0	6146.7	409.21
24.  AN83_coor_733_737.tif	3b12574e-05eb-4548-a038-6e7d062733b9	Annotation	PERI2/3	Left: PERI2/3	PERI	Geometry	573.92	9126.8	888	0	922	14	112135.4	1494.3
24.  AN83_coor_733_737.tif	89c22f3d-3d98-44ae-80f9-0418ef774bbb	Annotation	CTXsp	Left: CTXsp	CTX	Geometry	1939	6865.9	703	0	688	44	255470.2	4076.9
24.  AN83_coor_733_737.tif	c9fa2dee-fa20-4951-a057-5c723a02d6d6	Annotation	CLA	Left: CLA	CTXsp	Polygon	2391	5575.1	583	0	703	29	144928.4	2137
24.  AN83_coor_733_737.tif	e0a50a7d-4990-4731-8a09-2bcabcde7ba7	Annotation	LA	Left: LA	CTXsp	Polygon	1363.1	8524	131	0	703	13	104303.8	1450.8
