Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Area µm^2	Perimeter µm
6. AN83_coor_373_377.tif	8a9d7506-2bf3-4fcd-88b6-ec5f3c6b1f85	Annotation	Root		Root object (Image)	Geometry	4501	8649.3	NaN	NaN	NaN	3568	60873549.4	37444.5
6. AN83_coor_373_377.tif	8bad0ea4-2db3-4f69-987c-810bb733485e	Annotation	Root		Root object (Image)	Geometry	4501	8649.3	NaN	NaN	NaN	3568	60873549.4	37444.5
6. AN83_coor_373_377.tif	65eb7325-f6d7-46be-9ee3-e23296423858	Annotation	root	Left: root	Root	Polygon	2791.1	8735.1	997	0	NaN	1950	29780454.6	27966
6. AN83_coor_373_377.tif	0f07de06-013c-460d-9fe5-c4717013a222	Annotation	grey	Left: grey	root	Geometry	2750.9	8761.2	8	0	997	1254	26435657.4	59745.8
6. AN83_coor_373_377.tif	31e45873-e5c5-4f5a-8913-4e97bfd13ca7	Annotation	CB	Left: CB	grey	Polygon	3003	12143.9	512	0	8	65	5607074.7	23748.1
6. AN83_coor_373_377.tif	c453f69f-ae92-4944-90bf-a8000f70ab2a	Annotation	CBX	Left: CBX	CB	Polygon	3002.3	12145.3	528	0	512	65	5598608.8	23838.5
6. AN83_coor_373_377.tif	1a6a0eb6-0181-4138-86e1-d096d6875c10	Annotation	HEM	Left: HEM	CBX	Polygon	2303.2	12131.1	1073	0	528	54	2925684.7	13068.1
6. AN83_coor_373_377.tif	704db952-d223-4196-8bfe-f39e6b0b9186	Annotation	PRM	Left: PRM	HEM	Polygon	3289.9	13243.5	1025	0	1073	0	1555.5	172.4
6. AN83_coor_373_377.tif	6a69318d-126c-4da1-a2af-2943dcb030c1	Annotation	SIM	Left: SIM	HEM	Polygon	2415	11570.8	1007	0	1073	47	900664	6949.1
6. AN83_coor_373_377.tif	e5a88d9d-c0ab-4614-9505-935b0bccad45	Annotation	AN	Left: AN	HEM	Polygon	2252.7	12379.6	1017	0	1073	7	2023465.3	8900.4
6. AN83_coor_373_377.tif	c5eaea55-e6c3-487b-8ab3-bebef28f2b10	Annotation	ANcr1	Left: ANcr1	AN	Polygon	2055.4	12037	1056	0	1017	4	1115807.7	8199.7
6. AN83_coor_373_377.tif	8fb74d16-6c7a-4f59-abe8-b8b915c510ce	Annotation	ANcr2	Left: ANcr2	AN	Polygon	2495.1	12800.9	1064	0	1017	3	907657.6	4527.3
6. AN83_coor_373_377.tif	6c00d2f9-8d70-44d6-a495-985f2532e950	Annotation	VERM	Left: VERM	CBX	Geometry	3767.5	12160.7	645	0	528	11	2672924.1	14762.9
6. AN83_coor_373_377.tif	6623a407-c78c-4768-99a6-a344de229a78	Annotation	CENT	Left: CENT	VERM	Polygon	3987.2	11610.8	920	0	645	4	871718.8	5106
6. AN83_coor_373_377.tif	895f815c-c85b-4036-a63a-b645a2e23e06	Annotation	CENT2	Left: CENT2	CENT	Polygon	4404.4	11171.7	976	0	920	0	37501.9	787.67
6. AN83_coor_373_377.tif	c806fc8c-6f88-404e-a4a8-4e283ca55553	Annotation	CENT3	Left: CENT3	CENT	Geometry	3968.4	11630.5	984	0	920	4	834216.9	4951.6
6. AN83_coor_373_377.tif	86c0cb25-a67c-468a-8b89-9a2d3a5aba99	Annotation	CUL	Left: CUL	VERM	Polygon	3553.2	12047.2	928	0	645	4	1063522.9	8773.3
6. AN83_coor_373_377.tif	41062115-154b-4fa4-bb21-bae92cefb364	Annotation	CUL4, 5	Left: CUL4, 5	CUL	Polygon	3553.2	12047.2	1091	0	928	4	1063522.9	8773.3
6. AN83_coor_373_377.tif	6cc84246-2162-4d4c-9f37-26bd896f9531	Annotation	DEC	Left: DEC	VERM	Geometry	3828.6	12695.6	936	0	645	3	322122.7	3376.4
6. AN83_coor_373_377.tif	3bf3e375-c0f8-4333-907e-a56e8d4c6ccb	Annotation	FOTU	Left: FOTU	VERM	Polygon	3807.5	13191.1	944	0	645	0	415397.1	3412
6. AN83_coor_373_377.tif	79de1302-8f6d-4008-bfcc-a90c407be207	Annotation	CH	Left: CH	grey	Geometry	2455.4	7305	567	0	8	907	16701605.3	31097.5
6. AN83_coor_373_377.tif	504ed245-1688-4521-a8cf-a00c1ef27270	Annotation	CTX	Left: CTX	CH	Geometry	2455.4	7305	688	0	567	907	16701605.3	31097.5
6. AN83_coor_373_377.tif	e8e464e0-e8e5-4e70-81df-683aa27b8dd1	Annotation	CTXpl	Left: CTXpl	CTX	Geometry	2455.4	7305	695	0	688	907	16701605.3	31097.5
6. AN83_coor_373_377.tif	64a5fc72-e7d7-4384-9f43-e0925c2b947e	Annotation	HPF	Left: HPF	CTXpl	Geometry	2790.8	8604.8	1089	0	695	491	5596554.1	13059.3
6. AN83_coor_373_377.tif	2277bad9-d6db-481c-9c4b-45dfc8e464bd	Annotation	HIP	Left: HIP	HPF	Geometry	2932.1	8249.5	1080	0	1089	453	4463882.5	9921.9
6. AN83_coor_373_377.tif	fad12ed3-6c38-4d9b-bff4-063190f76a90	Annotation	IG	Left: IG	HIP	Polygon	4280.8	6521.1	19	0	1080	2	24285.7	698.42
6. AN83_coor_373_377.tif	2f6f2148-b7f0-4b3c-af1a-2b378ab35181	Annotation	DG	Left: DG	HIP	Geometry	3219	8298.3	726	0	1080	187	2393538.6	7100.6
6. AN83_coor_373_377.tif	b7e62321-925f-43ed-a65e-269a83f9f386	Annotation	DG-sg	Left: DG-sg	DG	Geometry	3214.6	8325.9	632	0	726	73	651990.9	8520
6. AN83_coor_373_377.tif	3eb7e0bc-2223-4736-9bad-c23792bc714b	Annotation	DG-mo	Left: DG-mo	DG	Geometry	3251.1	8280.1	10703	0	726	79	1391460.4	11917.9
6. AN83_coor_373_377.tif	61c402bb-11be-4935-be5b-cac61f246b60	Annotation	DG-po	Left: DG-po	DG	Polygon	3100	8319.1	10704	0	726	35	349828.9	3049.4
6. AN83_coor_373_377.tif	296659b9-aa2f-47e1-9917-bb7f52bd47c0	Annotation	CA	Left: CA	HIP	Geometry	2580.4	8213	375	0	1080	264	2045986.2	10278.8
6. AN83_coor_373_377.tif	7353bcd3-0fb2-44f0-80df-8648d8abe38f	Annotation	CA1	Left: CA1	CA	Geometry	2063.1	8859.2	382	0	375	94	1046368.4	5754.1
6. AN83_coor_373_377.tif	5d7cf3ea-dc39-4517-b7d4-d944a96c94f9	Annotation	CA2	Left: CA2	CA	Geometry	2219.2	8113.1	423	0	375	15	68375.6	1706
6. AN83_coor_373_377.tif	f6acb24b-7ac5-482b-8490-5020d1310267	Annotation	CA3	Left: CA3	CA	Geometry	3188.1	7494.1	463	0	375	155	931242.2	5467.6
6. AN83_coor_373_377.tif	abf4c0d9-91da-4cc0-9461-9c8e68e71ad7	Annotation	RHP	Left: RHP	HPF	Geometry	2217.9	10025.3	822	0	1089	30	1059995.9	5919.4
6. AN83_coor_373_377.tif	a5fc0881-c8b8-4dcb-87d7-fd57303f37ff	Annotation	ProS	Left: ProS	RHP	Polygon	1997.8	9550.3	484682470	0	822	2	111056	2073.5
6. AN83_coor_373_377.tif	1177117f-a728-467d-957b-f836c7cd1e90	Annotation	POST	Left: POST	RHP	Polygon	2429.9	9954.8	1037	0	822	14	418712	3081
6. AN83_coor_373_377.tif	5e3892dc-049c-4df1-8e96-1a1af68e1ead	Annotation	PAR	Left: PAR	RHP	Geometry	1824.5	10675.1	843	0	822	1	137626.9	1603.8
6. AN83_coor_373_377.tif	e49f1b73-b0bf-493b-9a8f-52849f3ae0db	Annotation	APr	Left: APr	RHP	Polygon	2196.4	10501.7	484682508	0	822	3	163585.2	1733.2
6. AN83_coor_373_377.tif	f7610963-ef02-41e7-b630-7879cf172a73	Annotation	SUB	Left: SUB	RHP	Polygon	2189	9654	502	0	822	10	229015.9	2382.9
