Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Area µm^2	Perimeter µm
15.  AN83_coor_553_557.tif	edfdfd7b-7d6a-45de-ac36-e35236a802ad	Annotation	Root		Root object (Image)	Geometry	4448.1	8137.9	NaN	NaN	NaN	5174	72616228	64495.4
15.  AN83_coor_553_557.tif	118360df-13b7-473c-b269-3ee0676e3e07	Annotation	Root		Root object (Image)	Geometry	4448.1	8137.9	NaN	NaN	NaN	5174	72616228	64495.4
15.  AN83_coor_553_557.tif	f44425db-4f30-4214-ae6f-98d95d9a5a24	Annotation	root	Left: root	Root	Polygon	2740.3	8228.6	997	0	NaN	3061	36490552.2	32389.7
15.  AN83_coor_553_557.tif	ab537814-8a3f-4f0f-abfa-913e931713f5	Annotation	grey	Left: grey	root	Geometry	2667.8	8312.5	8	0	997	1878	27717625.2	73930.8
15.  AN83_coor_553_557.tif	f2836bc8-35e1-48a7-b244-d8c6e34211ba	Annotation	CB	Left: CB	grey	Geometry	2780.4	12175.1	512	0	8	213	5910609.4	30505.2
15.  AN83_coor_553_557.tif	66512c18-c8c3-4746-b336-96d4bb81e99f	Annotation	CBN	Left: CBN	CB	Geometry	3300.5	12094.8	519	0	512	71	741861.6	5283.8
15.  AN83_coor_553_557.tif	11e316df-7c67-4922-bd3c-897711362746	Annotation	IP	Left: IP	CBN	Polygon	3035.2	12023.8	91	0	519	70	483757.3	3381.3
15.  AN83_coor_553_557.tif	32ec6c06-b87a-4340-adb3-72541b1707c8	Annotation	FN	Left: FN	CBN	Polygon	3797.8	12227.8	989	0	519	1	258104.3	1902.5
15.  AN83_coor_553_557.tif	28c54f48-7974-4d9d-b7b7-0bf7139b18fa	Annotation	CBX	Left: CBX	CB	Geometry	2677.4	12204.7	528	0	512	113	4980932.9	24702.9
15.  AN83_coor_553_557.tif	219db01d-8a2c-4776-ae1f-48da59a2be8b	Annotation	HEM	Left: HEM	CBX	Geometry	2110.8	12216.3	1073	0	528	40	3302650.4	16172.5
15.  AN83_coor_553_557.tif	3abe59a3-5559-4c2a-a515-6ffb6628823f	Annotation	PRM	Left: PRM	HEM	Polygon	2571.3	12885.2	1025	0	1073	15	827431.4	5226.8
15.  AN83_coor_553_557.tif	1c790946-a5ed-4e6b-806b-e16e6c2a199e	Annotation	COPY	Left: COPY	HEM	Polygon	3204.7	12918.4	1033	0	1073	0	463190.3	4774.5
