Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Area µm^2	Perimeter µm
7. AN83_coor_393_397.tif	eed000fb-e714-4e17-9b63-628806a7ac47	Annotation	Root		Root object (Image)	Geometry	4502.3	8610.3	NaN	NaN	NaN	4050	61807673.2	55150.8
7. AN83_coor_393_397.tif	13592e1c-65fe-4bab-badc-63eb259c49ad	Annotation	Root		Root object (Image)	Geometry	4502.3	8610.3	NaN	NaN	NaN	4050	61807673.2	55150.8
7. AN83_coor_393_397.tif	1040d27a-921c-444e-be6a-a5a890da282f	Annotation	root	Left: root	Root	Polygon	2737	8656.7	997	0	NaN	2112	29720780.5	27160.8
7. AN83_coor_393_397.tif	b9a10be6-54b8-4ba3-a31c-718dde59fd4e	Annotation	grey	Left: grey	root	Geometry	2692.8	8691.7	8	0	997	1257	26135757.1	61434.3
7. AN83_coor_393_397.tif	862c134b-a2b6-4650-9d2e-52de3aaaf3b0	Annotation	CB	Left: CB	grey	Geometry	2969.4	12086.5	512	0	8	83	5691703.5	24203.2
7. AN83_coor_393_397.tif	5cf8c0a3-a322-4e8e-9690-85e9db1f43a4	Annotation	CBX	Left: CBX	CB	Geometry	2968	12088.4	528	0	512	83	5678991.3	24286.3
7. AN83_coor_393_397.tif	993c06c8-3e22-4117-a2c9-8128b7c1fc75	Annotation	HEM	Left: HEM	CBX	Geometry	2280.2	12087.7	1073	0	528	68	3046043.8	13302.3
7. AN83_coor_393_397.tif	9bd91baa-4214-4e5d-a426-be75e6bcdc39	Annotation	PRM	Left: PRM	HEM	Polygon	3302.3	13076.3	1025	0	1073	0	65635.7	1087.1
7. AN83_coor_393_397.tif	10fff591-ebb2-4c97-978c-44835b1cc9e3	Annotation	SIM	Left: SIM	HEM	Polygon	2402.6	11502	1007	0	1073	56	855432.6	6701.3
7. AN83_coor_393_397.tif	40680588-f391-42bf-9130-33b1b1e3195c	Annotation	AN	Left: AN	HEM	Geometry	2199.4	12293	1017	0	1073	12	2124975.5	8987.5
7. AN83_coor_393_397.tif	2da42d1c-56a6-48dd-9241-926b42db7b0b	Annotation	ANcr1	Left: ANcr1	AN	Geometry	1991.4	11928.9	1056	0	1017	7	1090845.9	8168.9
7. AN83_coor_393_397.tif	73b91550-a232-4aa3-8bf4-bb5fd5c1b727	Annotation	ANcr2	Left: ANcr2	AN	Polygon	2418.8	12676.9	1064	0	1017	5	1034129.6	4857.4
7. AN83_coor_393_397.tif	dee7afbb-1ad6-4508-99bc-1389b6fad4f2	Annotation	VERM	Left: VERM	CBX	Geometry	3763.6	12089.3	645	0	528	15	2632994.8	15025.9
