Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Area µm^2	Perimeter µm
17.  AN83_coor_593_597.tif	f6bfb2f0-7d3a-4b06-b74c-b2a904014c39	Annotation	Root		Root object (Image)	Geometry	4455.2	8017.5	NaN	NaN	NaN	5629	72513131.2	64757.9
17.  AN83_coor_593_597.tif	38dd14e1-07a4-4d21-84d3-75078d1d547d	Annotation	Root		Root object (Image)	Geometry	4455.2	8017.5	NaN	NaN	NaN	5629	72513131.2	64757.9
17.  AN83_coor_593_597.tif	4d03ce93-e547-40e1-a382-9716fec22822	Annotation	root	Left: root	Root	Polygon	2735	8186.5	997	0	NaN	3287	35934282.9	32285.8
17.  AN83_coor_593_597.tif	1ab0b092-760e-45f3-94d5-e36210b57d37	Annotation	grey	Left: grey	root	Geometry	2722.2	8078.3	8	0	997	2708	31774137.8	96575.2
17.  AN83_coor_593_597.tif	404526ae-de84-4da1-811a-5c42c08ef0d1	Annotation	CB	Left: CB	grey	Geometry	2832.5	12207.5	512	0	8	197	5570731.7	28619.1
17.  AN83_coor_593_597.tif	13b6e162-3fb9-4be7-9190-1d53aa0de3fc	Annotation	CBN	Left: CBN	CB	Geometry	2930.7	11888.5	519	0	512	121	689453.7	5210.3
17.  AN83_coor_593_597.tif	3fa66559-0885-44b3-8670-d74f813666ab	Annotation	VeCB	Left: VeCB	CBN	Polygon	3552.3	11834.9	589508455	0	519	9	121957.5	1305.4
17.  AN83_coor_593_597.tif	d40ade6b-0a89-4121-a6ce-130f9bf44db8	Annotation	IP	Left: IP	CBN	Polygon	2881.6	11957	91	0	519	109	432544.5	3203.3
17.  AN83_coor_593_597.tif	0763d6db-bdc1-4429-829b-488a90b2011f	Annotation	DN	Left: DN	CBN	Polygon	2368.8	11690.4	846	0	519	3	119269.4	1340.4
17.  AN83_coor_593_597.tif	0b5abeff-1795-4038-91b7-d0a168dfb6e8	Annotation	FN	Left: FN	CBN	Polygon	3724.6	11922.8	989	0	519	0	15681.4	814.42
17.  AN83_coor_593_597.tif	5198269e-fa7f-494a-8b1a-fc13110a7fc0	Annotation	CBX	Left: CBX	CB	Geometry	2797.6	12272.2	528	0	512	68	4676510.1	23643
17.  AN83_coor_593_597.tif	e12514d7-389e-43b6-ad5e-1a083e7b9c31	Annotation	HEM	Left: HEM	CBX	Polygon	2148.5	12295.4	1073	0	528	25	2809997.5	14349.5
17.  AN83_coor_593_597.tif	5aa6af2b-eed0-4a61-8f44-d809eb4b03f9	Annotation	PRM	Left: PRM	HEM	Polygon	2264.6	12672.1	1025	0	1073	8	1091393.5	6471
17.  AN83_coor_593_597.tif	a516020e-f2ce-45ad-9280-bb9ae05d5179	Annotation	COPY	Left: COPY	HEM	Polygon	3014.8	12752.1	1033	0	1073	0	646461.7	5727.1
17.  AN83_coor_593_597.tif	80e8a614-ee72-4631-81c3-94476f2cab9e	Annotation	SIM	Left: SIM	HEM	Polygon	1913.6	11040.9	1007	0	1073	10	256325.4	2655.1
17.  AN83_coor_593_597.tif	78da212b-175e-4f43-b556-7b6447d2e520	Annotation	AN	Left: AN	HEM	Polygon	1380.7	11825.5	1017	0	1073	7	815820.3	5410.6
17.  AN83_coor_593_597.tif	b9c524dc-5aef-4816-aad7-2b97487eebb6	Annotation	ANcr1	Left: ANcr1	AN	Polygon	1458.8	11374.9	1056	0	1017	6	284414.7	2953.8
17.  AN83_coor_593_597.tif	c5bdbec3-cce0-4f32-8938-4354edab64ad	Annotation	ANcr2	Left: ANcr2	AN	Polygon	1338.9	12065.9	1064	0	1017	1	531405.6	3558.2
17.  AN83_coor_593_597.tif	85b6453d-52ed-4ccd-b4b7-8c404786d9d0	Annotation	VERM	Left: VERM	CBX	Geometry	3774.8	12237.3	645	0	528	43	1866512.7	11427.9
17.  AN83_coor_593_597.tif	10a37b93-fc27-4900-b1bf-8c5e21339fb3	Annotation	LING	Left: LING	VERM	Geometry	4325	11689.8	912	0	645	0	192750	2679.3
