Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Area µm^2	Perimeter µm
18.  AN83_coor_613_617.tif	60e58f06-ca7d-4eea-9147-c424d69c3c26	Annotation	Root		Root object (Image)	Geometry	4461.1	8018.9	NaN	NaN	NaN	5506	72708762.1	66283.7
18.  AN83_coor_613_617.tif	30fc09f9-e259-4281-ac45-98339d30eb92	Annotation	Root		Root object (Image)	Geometry	4461.1	8018.9	NaN	NaN	NaN	5506	72708762.1	66283.7
18.  AN83_coor_613_617.tif	8b33156a-5716-480f-9e6e-5161b0405ba1	Annotation	root	Left: root	Root	Polygon	2715.8	8023.2	997	0	NaN	3202	35469678.1	32283.1
18.  AN83_coor_613_617.tif	19cf21fd-ca3f-4888-9c12-cfb31253eb28	Annotation	grey	Left: grey	root	Geometry	2698.4	7890.8	8	0	997	2709	31531931.8	95853.2
18.  AN83_coor_613_617.tif	a191f092-3862-49e7-bf0e-d1a7fc97d0d1	Annotation	CB	Left: CB	grey	Geometry	2686	12235.1	512	0	8	148	4807782	26412.8
18.  AN83_coor_613_617.tif	2d8c5c97-ea61-41f4-b97d-51f2b1c4a5e7	Annotation	CBN	Left: CBN	CB	Geometry	2709.5	11791.8	519	0	512	78	509931.8	5272.3
18.  AN83_coor_613_617.tif	bb8f71b4-4314-4a87-b2ec-f2307661371e	Annotation	VeCB	Left: VeCB	CBN	Polygon	3367.8	11788.1	589508455	0	519	9	83571.8	1255
18.  AN83_coor_613_617.tif	c60df142-78d4-4e29-9b91-70185a4f2916	Annotation	IP	Left: IP	CBN	Geometry	2761.3	11902.8	91	0	519	56	258667.3	2829.2
18.  AN83_coor_613_617.tif	4647cd95-4c6c-4a45-804e-bce4c54db492	Annotation	DN	Left: DN	CBN	Polygon	2302.3	11622.7	846	0	519	13	167694.1	1534.5
18.  AN83_coor_613_617.tif	183bc455-faab-483f-ba8d-5d328763490a	Annotation	CBX	Left: CBX	CB	Geometry	2674.4	12307	528	0	512	43	4170483.1	21329.2
18.  AN83_coor_613_617.tif	c5f3b509-c47a-4f92-af7b-a089f21734d2	Annotation	HEM	Left: HEM	CBX	Polygon	2105.7	12314.2	1073	0	528	24	2470320.9	13316.7
18.  AN83_coor_613_617.tif	a04e8a28-2d27-4fb2-92e8-09580108a781	Annotation	PRM	Left: PRM	HEM	Polygon	2009.5	12497	1025	0	1073	13	1239696.8	7232.5
18.  AN83_coor_613_617.tif	d64672d1-d25b-4b5a-87d3-ef4cd71106db	Annotation	COPY	Left: COPY	HEM	Polygon	2682.1	12553	1033	0	1073	7	738360.8	6268.4
18.  AN83_coor_613_617.tif	c5e95a2a-ac52-49f8-acaf-58abf65b69a9	Annotation	SIM	Left: SIM	HEM	Polygon	1890.8	11011.6	1007	0	1073	3	160772.6	1985.2
18.  AN83_coor_613_617.tif	b9377e0e-0198-48ae-9bab-7461cdb83586	Annotation	AN	Left: AN	HEM	Polygon	1286.3	11732.4	1017	0	1073	1	331493.6	3687
18.  AN83_coor_613_617.tif	66c196da-a400-4458-ae2a-66706a485668	Annotation	ANcr1	Left: ANcr1	AN	Geometry	1544.6	11252.7	1056	0	1017	1	75072.7	1619.4
18.  AN83_coor_613_617.tif	021e6812-1ac8-4f32-91ba-e389fb34ef90	Annotation	ANcr2	Left: ANcr2	AN	Polygon	1211.1	11872	1064	0	1017	0	256420.8	2427
18.  AN83_coor_613_617.tif	2795c6a1-0c1a-4138-b190-3a956e86ee1e	Annotation	VERM	Left: VERM	CBX	Geometry	3500.8	12296.7	645	0	528	19	1700162.2	9450.3
18.  AN83_coor_613_617.tif	aa4c5b2d-d605-4f23-be0c-6c83c40eef6a	Annotation	LING	Left: LING	VERM	Polygon	4078.8	11853.1	912	0	645	0	18049.8	894.69
18.  AN83_coor_613_617.tif	62df2283-36a1-4076-8ceb-d28e38879b77	Annotation	CENT	Left: CENT	VERM	Polygon	2706.5	11161.5	920	0	645	0	30446.4	774.2
18.  AN83_coor_613_617.tif	b271740f-b0b3-486a-8a0b-8072d212874d	Annotation	CENT3	Left: CENT3	CENT	Polygon	2706.5	11161.5	984	0	920	0	30446.4	774.2
18.  AN83_coor_613_617.tif	4fffc0c1-25cf-4669-9034-fee47799ea0e	Annotation	CUL	Left: CUL	VERM	Polygon	2412.3	10953.7	928	0	645	13	256791.1	2376.6
18.  AN83_coor_613_617.tif	b91ea0ee-5e03-4742-88c8-c761591d3fea	Annotation	CUL4, 5	Left: CUL4, 5	CUL	Polygon	2412.3	10953.7	1091	0	928	13	256791.1	2376.6
18.  AN83_coor_613_617.tif	a1ed0751-5f29-4083-9046-36473cf3ea9b	Annotation	UVU	Left: UVU	VERM	Geometry	3730.8	12978.8	957	0	645	1	573960.1	5529.4
18.  AN83_coor_613_617.tif	f707f654-37ef-4b93-8351-7d28d477edac	Annotation	NOD	Left: NOD	VERM	Polygon	3697.4	12292.5	968	0	645	5	820498.2	3747.3
18.  AN83_coor_613_617.tif	5df3231b-be72-4485-ae3a-a31b4518c323	Annotation	CH	Left: CH	grey	Geometry	2382.8	6265.1	567	0	8	2067	18534808.7	47184.7
18.  AN83_coor_613_617.tif	fe146371-d8fe-4330-8ba5-1aa2e7520b74	Annotation	CNU	Left: CNU	CH	Geometry	2861.7	6431.7	623	0	567	696	4721442.6	14611.2
18.  AN83_coor_613_617.tif	0391c2a9-711f-430f-9ab0-bd483723921c	Annotation	PAL	Left: PAL	CNU	Geometry	4116	6499.8	803	0	623	5	209981	3967.3
18.  AN83_coor_613_617.tif	1e3e5012-1718-48dd-a1b0-747e1573df56	Annotation	PALc	Left: PALc	PAL	Polygon	3359.9	6893.2	809	0	803	0	1380.7	176.02
18.  AN83_coor_613_617.tif	36874c2a-83f0-43c2-978b-84eeaed45e49	Annotation	BST	Left: BST	PALc	Polygon	3359.9	6893.2	351	0	809	0	1380.7	176.02
18.  AN83_coor_613_617.tif	ca5e018a-b1cb-4c94-b8a6-2e017e1bf314	Annotation	PALm	Left: PALm	PAL	Geometry	4241.4	6437.8	826	0	803	4	188328.4	2640.1
18.  AN83_coor_613_617.tif	41691f34-2ef3-48a1-957e-1526548c6dc0	Annotation	TRS	Left: TRS	PALm	Polygon	4200.6	6523.7	581	0	826	3	152290.8	1713.4
18.  AN83_coor_613_617.tif	793ecde9-9f26-4a69-b9e5-9af2f008660f	Annotation	MSC	Left: MSC	PALm	Polygon	4414.7	6077	904	0	826	1	35429.6	923.44
18.  AN83_coor_613_617.tif	338e9025-fefd-45e4-b137-1f6d5395314a	Annotation	MS	Left: MS	MSC	Polygon	4414.7	6077	564	0	904	1	35429.6	923.44
18.  AN83_coor_613_617.tif	fa730c4c-e779-4af5-b1e7-59dee4191528	Annotation	STR	Left: STR	CNU	Geometry	2803.3	6428.5	477	0	623	691	4511283.5	13637.7
18.  AN83_coor_613_617.tif	ff1eb902-18e3-4e16-b439-1ff40512e2ba	Annotation	LSX	Left: LSX	STR	Geometry	4023.9	6041.7	275	0	477	45	707518.3	4899.9
18.  AN83_coor_613_617.tif	0b51a11e-ae75-4ee1-9561-c8c9f41e8e60	Annotation	LS	Left: LS	LSX	Polygon	3999.3	5996.5	242	0	275	36	506445.1	2844
18.  AN83_coor_613_617.tif	5e16ae56-5d3f-4355-9be0-b131b1876064	Annotation	LSr	Left: LSr	LS	Polygon	3999.3	5996.5	258	0	242	36	506445.1	2844
18.  AN83_coor_613_617.tif	5d1dc522-f00d-45fd-a53e-a35e1660f6f7	Annotation	SF	Left: SF	LSX	Geometry	4017.3	6427	310	0	275	2	147262	2826.8
18.  AN83_coor_613_617.tif	4d7eb4ce-ae33-44c6-be18-e48d15e777af	Annotation	SH	Left: SH	LSX	Polygon	4274.2	5413	333	0	275	7	53811.3	913.57
18.  AN83_coor_613_617.tif	01eef8e4-6cad-41ae-8e7a-2595df55eeef	Annotation	STRd	Left: STRd	STR	Polygon	2519	6519.9	485	0	477	638	3622086.7	9202.2
18.  AN83_coor_613_617.tif	c4a66a08-0973-4413-aac3-1790289e04e1	Annotation	CP	Left: CP	STRd	Polygon	2519	6519.9	672	0	485	638	3622086.7	9202.2
18.  AN83_coor_613_617.tif	ebf33aa1-e54b-4b86-9e35-7b6340d8f4ba	Annotation	CTX	Left: CTX	CH	Geometry	2219.1	6208.2	688	0	567	1371	13813366.1	33322.2
18.  AN83_coor_613_617.tif	d089dd32-de20-45f6-ac13-ea13b6dee805	Annotation	CTXpl	Left: CTXpl	CTX	Geometry	2219.1	6208.2	695	0	688	1371	13813366.1	33322.2
18.  AN83_coor_613_617.tif	0fa918f6-8d25-4642-afe4-6cf588240c05	Annotation	HPF	Left: HPF	CTXpl	Geometry	1492.8	9801.2	1089	0	695	208	3144650.8	8633.4
18.  AN83_coor_613_617.tif	34975e75-fe1a-4d9d-aaaa-fb07c9f18bf7	Annotation	HIP	Left: HIP	HPF	Geometry	1692.6	9273.8	1080	0	1089	133	1567652	5246.3
18.  AN83_coor_613_617.tif	59b53f55-73b3-4936-9e01-584a9d9adeef	Annotation	IG	Left: IG	HIP	Polygon	4356.4	5263.4	19	0	1080	1	11078.3	419.31
18.  AN83_coor_613_617.tif	0d0d97cb-566e-4e79-abb7-eb9bd2d64dc8	Annotation	DG	Left: DG	HIP	Polygon	1967.6	9643.5	726	0	1080	45	432168.1	3646.1
18.  AN83_coor_613_617.tif	e598b1d2-35f7-49ed-8c93-0f3c6efa6cfc	Annotation	DG-sg	Left: DG-sg	DG	Polygon	1994.6	9616.2	632	0	726	8	101682.7	3023.3
18.  AN83_coor_613_617.tif	84066be0-3c8a-4720-9cdc-f8708503a985	Annotation	DG-mo	Left: DG-mo	DG	Polygon	1964.8	9646.2	10703	0	726	32	281089	4132.8
18.  AN83_coor_613_617.tif	d3d09647-e7ff-4867-ad94-946e6e82654a	Annotation	DG-po	Left: DG-po	DG	Polygon	1928.3	9684.3	10704	0	726	5	49396.4	1151.3
18.  AN83_coor_613_617.tif	0405721f-61a2-4251-96c1-dc57726b785d	Annotation	CA	Left: CA	HIP	Polygon	1560.5	9171.4	375	0	1080	87	1124348.3	5148.4
18.  AN83_coor_613_617.tif	1da8104e-7add-4be5-867a-b20d6c1eebfe	Annotation	CA1	Left: CA1	CA	Polygon	1266.1	9352.8	382	0	375	36	514378.8	2949.5
18.  AN83_coor_613_617.tif	eca58650-2b50-4eec-b908-de722b3b429b	Annotation	CA2	Left: CA2	CA	Geometry	1445	8945.1	423	0	375	2	30896.4	1367.1
18.  AN83_coor_613_617.tif	7571a902-12d2-49be-96e4-644eb27a57a3	Annotation	CA3	Left: CA3	CA	Polygon	1828.1	9022.3	463	0	375	49	579073.1	3292.1
18.  AN83_coor_613_617.tif	9143dfe7-6846-4466-8232-395d1e77b975	Annotation	RHP	Left: RHP	HPF	Polygon	1293.9	10326.9	822	0	1089	75	1556683.4	6483.5
18.  AN83_coor_613_617.tif	9a9dd3fc-db6d-4f97-8e03-2cf7a29d2b3b	Annotation	ProS	Left: ProS	RHP	Polygon	1315.5	9864.6	484682470	0	822	6	110390	1668.3
18.  AN83_coor_613_617.tif	4f7fffcb-daa2-43da-98a2-6173e0b4eae4	Annotation	PRE	Left: PRE	RHP	Polygon	2021.9	10083.3	1084	0	822	5	125087.8	1682.4
18.  AN83_coor_613_617.tif	ea293bf1-5042-4d50-a00a-78b5812790d2	Annotation	PAR	Left: PAR	RHP	Polygon	2054.3	10346.7	843	0	822	3	138460.7	1588.2
18.  AN83_coor_613_617.tif	bab676de-64d1-41b9-b7a4-ac6cee5f29b9	Annotation	ENT	Left: ENT	RHP	Polygon	1074.4	10443.6	909	0	822	52	1017714.2	4289.3
18.  AN83_coor_613_617.tif	61274b69-e76d-45c4-814a-62617ef66349	Annotation	ENTl	Left: ENTl	ENT	Polygon	764.88	10249.6	918	0	909	16	445352.8	2613.7
18.  AN83_coor_613_617.tif	1e5edc88-4339-43bb-afbd-aea0b41bc2b1	Annotation	ENTl2	Left: ENTl2	ENTl	Polygon	596.84	10274.5	20	0	918	1	109562.9	1657.3
18.  AN83_coor_613_617.tif	23105026-75d9-41cc-b5a8-e99b21607a07	Annotation	ENTl6a	Left: ENTl6a	ENTl	Polygon	1041.9	10209	28	0	918	10	110907.5	1591.2
18.  AN83_coor_613_617.tif	ac2552bf-d281-4e5a-a480-2077c2a5fbfa	Annotation	ENTl3	Left: ENTl3	ENTl	Polygon	734.95	10236	52	0	918	2	78503.9	1559.4
18.  AN83_coor_613_617.tif	3d2ba823-3d58-4eb4-81bf-562b701de4ef	Annotation	ENTl1	Left: ENTl1	ENTl	Polygon	466.9	10319	1121	0	918	0	62036.1	1487.7
18.  AN83_coor_613_617.tif	4417b5fe-17a4-4029-87e0-34dbc2cb75ce	Annotation	ENTl5	Left: ENTl5	ENTl	Polygon	865.88	10232.2	139	0	918	3	84342.4	1498.3
18.  AN83_coor_613_617.tif	836b7b91-5ca3-461f-b23d-2f1a7d8b77ef	Annotation	ENTm	Left: ENTm	ENT	Polygon	1315.2	10594.5	926	0	909	36	572361.4	3399.5
18.  AN83_coor_613_617.tif	c8289f1a-11fa-41c0-ba9d-3c333789db66	Annotation	ENTm1	Left: ENTm1	ENTm	Polygon	1263.3	10751.3	526	0	926	4	140141.4	3244.1
18.  AN83_coor_613_617.tif	885ab066-99b9-42f3-9687-69982fb86474	Annotation	ENTm2	Left: ENTm2	ENTm	Polygon	1242.2	10684.7	543	0	926	0	126007.7	2881
18.  AN83_coor_613_617.tif	625851ab-15a7-4f0c-b5b4-3d12eb4404ad	Annotation	ENTm3	Left: ENTm3	ENTm	Polygon	1307.8	10597.1	664	0	926	7	103807.7	2460.6
