Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Area µm^2	Perimeter µm
21.  AN83_coor_673_677.tif	fc605a5d-3c62-4483-93c6-ca1b46cc86a3	Annotation	Root		Root object (Image)	Geometry	4486	8001.2	NaN	NaN	NaN	6028	70810746.8	48621.3
21.  AN83_coor_673_677.tif	abddc99f-d833-4710-bc37-c4a468b3889b	Annotation	Root		Root object (Image)	Geometry	4486	8001.2	NaN	NaN	NaN	6028	70810746.8	48621.3
21.  AN83_coor_673_677.tif	ad6da75b-b0d3-4215-b9d3-c918d9f7cb7b	Annotation	root	Left: root	Root	Polygon	2761.3	8065.1	997	0	NaN	3425	34899355.1	33159.5
21.  AN83_coor_673_677.tif	89aae9d5-052d-458c-a378-3eeba441842b	Annotation	grey	Left: grey	root	Geometry	2745.8	7922.3	8	0	997	2954	31402597.7	93024.3
21.  AN83_coor_673_677.tif	4e11c73f-f7be-4c85-8d2b-217e12ada522	Annotation	CB	Left: CB	grey	Geometry	2565	12328.2	512	0	8	48	3044129.1	16402.6
21.  AN83_coor_673_677.tif	158c1904-447e-45b9-aa39-65f39da802be	Annotation	CBN	Left: CBN	CB	Polygon	2299	11587.9	519	0	512	2	118692.9	1360.5
21.  AN83_coor_673_677.tif	69a93c05-d4ed-4210-ba8d-d1cb01ce753a	Annotation	DN	Left: DN	CBN	Polygon	2299	11587.9	846	0	519	2	118692.9	1360.5
21.  AN83_coor_673_677.tif	64503666-7192-4337-9d5b-b230f33a8bff	Annotation	CBX	Left: CBX	CB	Geometry	2578.7	12397.1	528	0	512	39	2847590.4	13983.5
21.  AN83_coor_673_677.tif	658a3afc-b0b5-4707-b279-74e81a9065ca	Annotation	HEM	Left: HEM	CBX	Polygon	2108.4	12236	1073	0	528	25	2129632.1	9006.1
21.  AN83_coor_673_677.tif	7c5bd440-3b82-490e-b002-be442487f753	Annotation	PRM	Left: PRM	HEM	Polygon	1952.5	12469.4	1025	0	1073	9	915881.2	3951.1
21.  AN83_coor_673_677.tif	286c819b-8ebe-4abd-9da1-dcea0a4fb959	Annotation	COPY	Left: COPY	HEM	Geometry	2702.5	12645.2	1033	0	1073	13	596758.2	5050.8
21.  AN83_coor_673_677.tif	b6a4d8a5-bac1-46dd-ae7f-064d7c569399	Annotation	PFL	Left: PFL	HEM	Polygon	1765.4	11493.6	1041	0	1073	3	616992.7	4609.7
21.  AN83_coor_673_677.tif	81b2fcba-3ec7-4f9b-b1dd-494fd14bc39a	Annotation	VERM	Left: VERM	CBX	Geometry	3973.5	12875	645	0	528	14	717958.3	4977.5
21.  AN83_coor_673_677.tif	a66b7496-3257-4a22-b0a7-b785243f652d	Annotation	CUL	Left: CUL	VERM	Polygon	2512.4	10821.8	928	0	645	10	30940.4	731.8
21.  AN83_coor_673_677.tif	ed07b871-f115-4021-b37b-2eda3f9e0757	Annotation	CUL4, 5	Left: CUL4, 5	CUL	Polygon	2512.4	10821.8	1091	0	928	10	30940.4	731.8
21.  AN83_coor_673_677.tif	0e44db34-e256-47e8-9c65-b2a91a0556ea	Annotation	UVU	Left: UVU	VERM	Geometry	3981.5	13095.4	957	0	645	4	509768.7	3284.1
21.  AN83_coor_673_677.tif	f04d7575-99a1-4d39-b99b-60d14ae4e048	Annotation	NOD	Left: NOD	VERM	Geometry	4205.5	12600	968	0	645	0	177248.3	1865.6
21.  AN83_coor_673_677.tif	d7abf6ec-4659-4b2c-ab1c-cbc87106ba57	Annotation	CH	Left: CH	grey	Geometry	2381.7	6355.9	567	0	8	2203	18525366.2	49348.3
21.  AN83_coor_673_677.tif	66f398ef-82e7-4fea-bb06-8af329f5b9d3	Annotation	CNU	Left: CNU	CH	Geometry	2796.6	6515.9	623	0	567	739	4978129.2	16202.1
21.  AN83_coor_673_677.tif	d5641920-5aa9-458b-b237-0f0d052f2386	Annotation	PAL	Left: PAL	CNU	Geometry	3130.9	6966.3	803	0	623	81	554807.7	9228.5
21.  AN83_coor_673_677.tif	65f83ca5-08ac-41e1-b21e-be35a5597c4b	Annotation	PALc	Left: PALc	PAL	Geometry	3646.8	6698.4	809	0	803	6	97607.2	1974.7
21.  AN83_coor_673_677.tif	4f8a8c4c-b49a-4a31-ab48-a77e8f060b0f	Annotation	BST	Left: BST	PALc	Geometry	3646.8	6698.4	351	0	809	6	97607.2	1974.7
21.  AN83_coor_673_677.tif	f507bb5b-b6a5-4da2-9693-52f0e71f5e3e	Annotation	PALd	Left: PALd	PAL	Polygon	2551.1	7273.7	818	0	803	74	315574.3	3698.9
21.  AN83_coor_673_677.tif	a2ef39f7-d8c0-449b-95d4-40e565d2a0ac	Annotation	GPe	Left: GPe	PALd	Polygon	2551.1	7273.7	1022	0	818	74	315574.3	3698.9
21.  AN83_coor_673_677.tif	b2dc49a3-9ef9-447b-8a85-abfd826a1b30	Annotation	PALm	Left: PALm	PAL	Geometry	4290.5	6344.7	826	0	803	1	108804.2	2527.9
21.  AN83_coor_673_677.tif	a43c33ab-2bee-4e32-9adb-564ce9335061	Annotation	TRS	Left: TRS	PALm	Polygon	4144.1	6605.5	581	0	826	0	45778.5	1218
21.  AN83_coor_673_677.tif	b5c169aa-c3a6-400a-9b11-e72f44c6a801	Annotation	MSC	Left: MSC	PALm	Polygon	4397	6156.4	904	0	826	1	62902.1	1309.4
21.  AN83_coor_673_677.tif	4aa8cc6b-0f9f-4111-aa9b-9b50e5e19145	Annotation	MS	Left: MS	MSC	Polygon	4397	6156.4	564	0	904	1	62902.1	1309.4
21.  AN83_coor_673_677.tif	c644da61-9dd8-48ee-94e2-4f55dbb1d9df	Annotation	STR	Left: STR	CNU	Geometry	2754.6	6459.4	477	0	623	658	4423144.7	13752.9
21.  AN83_coor_673_677.tif	2d232562-dd59-4d70-82df-90b827c2c2b5	Annotation	LSX	Left: LSX	STR	Geometry	4051.6	6034.2	275	0	477	66	610450.4	3693.9
